runName,AFDPC
AdditionalGreedy,0.6035064898573892
PGGA_TestingPrioritizationProblemWFaults_0,0.5281172453896881
PGGA_TestingPrioritizationProblemWFaults_1,0.6394953570722021
PGGA_TestingPrioritizationProblemWFaults_2,0.8100079568889047
PGGA_TestingPrioritizationProblemWFaults_3,0.5295048950873827
PGGA_TestingPrioritizationProblemWFaults_4,0.46849402299223
PGGA_TestingPrioritizationProblemWFaults_5,0.6283007997084282
PGGA_TestingPrioritizationProblemWFaults_6,0.7161861267480858
PGGA_TestingPrioritizationProblemWFaults_7,0.8213613695531724
PGGA_TestingPrioritizationProblemWFaults_8,0.7093005014045995
PGGA_TestingPrioritizationProblemWFaults_9,0.7523003105046161
PGGA_TestingPrioritizationProblemWFaults_10,0.6995824207841456
PGGA_TestingPrioritizationProblemWFaults_11,0.8233892993169941
PGGA_TestingPrioritizationProblemWFaults_12,0.5041343259434076
PGGA_TestingPrioritizationProblemWFaults_13,0.6985720694953762
PGGA_TestingPrioritizationProblemWFaults_14,0.6670603400464103
PGGA_TestingPrioritizationProblemWFaults_15,0.6641522543539558
PGGA_TestingPrioritizationProblemWFaults_16,0.5802498963968192
PGGA_TestingPrioritizationProblemWFaults_17,0.6985720694953762
PGGA_TestingPrioritizationProblemWFaults_18,0.7842720519194079
PGGA_TestingPrioritizationProblemWFaults_19,0.7008211991744071
